"household_id","ea_id","dist_road","dist_market","dist_border","dist_popcenter","dist_admhq","ssa_aez09","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","slopepct","srtm1k","popdensity","cropshare","h2018_tot","h2018_wetQstart","h2018_wetQ","h2019_tot","h2019_wetQstart","h2019_wetQ","anntot_avg","wetQ_avgstart","wetQ_avg","h2018_ndvi_avg","h2018_ndvi_max","h2019_ndvi_avg","h2019_ndvi_max","ndvi_avg","ndvi_max","lat_mod","lon_mod"
"031604088800605024","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605038","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605053","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605054","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605066","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605080","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605091","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605101","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605112","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031604088800605122","031604088800605",21,82.5,65.0999984741211,47.7999992370605,0.200000002980232,312,11,1,1,1,1,1,1,1,262,249,953,254,669,18,977,20,13,1470,26,964,1634,28,998,1325,26,901,0.189999997615814,0.351000010967255,0.11599999666214,0.239999994635582,0.252999991178513,0.483000010251999,12.8433036804199,36.7409820556641
"031605010100105008","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105020","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105032","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105044","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105056","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105068","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105080","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105092","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105104","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105116","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105128","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105140","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105152","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105164","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"031605010100105176","031605010100105",7.80000019073486,66,65.5999984741211,42.5999984741211,0.300000011920929,312,12,1,1,1,2,1,1,2,286,266,701,205,518,4,596,60,10,1323,25,1051,1678,25,1099,1070,26,817,0.180000007152557,0.35699999332428,0.136000007390976,0.215000003576279,0.222000002861023,0.458999991416931,13.6940822601318,36.4753074645996
"040109088802004008","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004016","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004024","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004032","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004040","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004048","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004056","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004064","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004072","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040109088802004080","040109088802004",42.0999984741211,72.6999969482422,128.800003051758,72.4000015258789,0.5,323,12,2,2,1,1,1,1,2,206,196,1308,246,635,9,1607,180,36,1431,31,680,1669,29,951,1390,28,680,0.208000004291534,0.347000002861023,0.0979999974370003,0.284999996423721,0.24600000679493,0.428000003099442,9.40532970428467,34.5747756958008
"040116010100105003","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105023","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105038","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105053","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105063","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105077","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105090","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105106","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105117","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105127","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105141","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105151","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105165","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105176","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040116010100105190","040116010100105",49.0999984741211,78.0999984741211,133,78.0999984741211,0.5,323,14,2,2,1,1,1,1,2,203,192,1344,254,651,8,1680,810,28,1391,31,677,1664,29,939,1381,28,673,0.202999994158745,0.308999985456467,0.104999996721745,0.287999987602234,0.243000000715256,0.41100001335144,9.35627365112305,34.531551361084
"040123088800102009","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102019","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102029","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102039","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102049","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102059","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102069","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102079","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102089","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040123088800102099","040123088800102",7.30000019073486,76.1999969482422,151.600006103516,25.5,0.400000005960464,323,11,2,2,1,1,1,1,1,198,182,1712,331,954,16,1725,90,23,1442,21,759,1515,28,907,1295,25,744,0.266000002622604,0.391000002622604,0.187999993562698,0.375,0.279000014066696,0.474999994039536,9.69225978851318,35.3754501342773
"040203088800403010","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403020","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403030","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403040","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403050","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403060","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403070","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403080","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403090","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040203088800403100","040203088800403",8.89999961853027,71.9000015258789,238.600006103516,63.2999992370605,0.300000011920929,323,12,2,2,1,1,1,1,2,201,189,1473,320,879,12,1566,60,43,1058,21,686,1406,29,867,1046,24,615,0.219999998807907,0.367000013589859,0.123999997973442,0.296999990940094,0.287000000476837,0.559000015258789,10.106819152832,36.8052024841309
"040212088800506011","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506025","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506039","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506053","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506067","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506081","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506095","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506109","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506123","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
"040212088800506137","040212088800506",3.79999995231628,12.8000001907349,300.700012207031,12.8000001907349,0.300000011920929,323,12,2,2,1,1,1,1,2,179,164,1976,380,1072,12,2081,150,51,1234,21,785,1625,28,873,1381,23,770,0.233999997377396,0.46399998664856,0.109999999403954,0.330000013113022,0.284999996423721,0.531000018119812,8.97029399871826,36.5257110595703
