household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,bi7_hhm_reas,bi7_hhm_reas_other,bi8_hhm_where,key,roster_key,submissiondate
031101088800314107,1,No,Yes,Male,70,,Head,,,,,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-24T11:46:00Z
031101088800314107,3,No,Yes,Female,4,1,Son/Daughter,,,,,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-24T11:46:00Z
031101088800314107,4,No,Yes,Male,2,3,Son/Daughter,,,,,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-24T11:46:00Z
031101088800314107,6,No,Yes,Female,1,10,Son/Daughter,,,,,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de,uuid:014cd3fa-e660-48ae-8bda-45da9a7ad5de/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-24T11:46:00Z
031101088800314121,1,No,Yes,Male,43,,Head,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-25T12:27:00Z
031101088800314121,2,No,Yes,Female,37,,Spouse,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-25T12:27:00Z
031101088800314121,3,No,Yes,Female,14,,Son/Daughter,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-25T12:27:00Z
031101088800314121,4,No,Yes,Female,11,,Son/Daughter,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-25T12:27:00Z
031101088800314121,5,No,Yes,Male,7,,Son/Daughter,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-25T12:27:00Z
031101088800314121,6,No,Yes,Male,5,,Son/Daughter,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-25T12:27:00Z
031101088800314121,7,No,Yes,Male,2,11,Son/Daughter,,,,,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf,uuid:9a2793dd-1302-4286-bca8-5bc6bc7de7cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-25T12:27:00Z
031101088800715023,1,No,Yes,Female,26,,Head,,,,,uuid:3ba4386e-9eab-4c08-9195-16730c097782,uuid:3ba4386e-9eab-4c08-9195-16730c097782/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-25T12:27:00Z
031101088800715023,2,No,Yes,Female,10,,Son/Daughter,,,,,uuid:3ba4386e-9eab-4c08-9195-16730c097782,uuid:3ba4386e-9eab-4c08-9195-16730c097782/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-25T12:27:00Z
031101088800715024,1,No,Yes,Male,37,,Head,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-25T12:27:00Z
031101088800715024,2,No,Yes,Female,33,,Spouse,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-25T12:27:00Z
031101088800715024,3,No,Yes,Female,17,,Son/Daughter,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-25T12:27:00Z
031101088800715024,4,No,Yes,Female,16,,Son/Daughter,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-25T12:27:00Z
031101088800715024,5,No,Yes,Male,12,,Son/Daughter,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-25T12:27:00Z
031101088800715024,6,No,Yes,Female,7,,Son/Daughter,,,,,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411,uuid:8cb8cc39-8fff-4519-afc1-517271bdb411/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-25T12:27:00Z
031101088800715032,1,No,Yes,Male,30,,Head,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-03T09:32:00Z
031101088800715032,2,No,Yes,Female,30,,Spouse,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-03T09:32:00Z
031101088800715032,3,No,Yes,Female,12,,Son/Daughter,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-10-03T09:32:00Z
031101088800715032,4,No,Yes,Male,8,,Son/Daughter,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-10-03T09:32:00Z
031101088800715032,5,No,Yes,Female,5,,Son/Daughter,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-10-03T09:32:00Z
031101088800715032,6,No,Yes,Male,3,3,Son/Daughter,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-10-03T09:32:00Z
031101088800715032,8,No,Yes,Female,25,,Spouse,,,,,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943,uuid:3c83ea7e-3ee2-49f3-9729-f85fd6f3d943/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-10-03T09:32:00Z
031101088800715040,1,No,Yes,Female,55,,Head,,,,,uuid:1d7ae39b-7812-404c-8273-8388d016dd09,uuid:1d7ae39b-7812-404c-8273-8388d016dd09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-30T08:36:00Z
031101088800715040,2,No,Yes,Male,19,,Son/Daughter,,,,,uuid:1d7ae39b-7812-404c-8273-8388d016dd09,uuid:1d7ae39b-7812-404c-8273-8388d016dd09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-30T08:36:00Z
031101088800715040,3,No,Yes,Male,18,,Son/Daughter,,,,,uuid:1d7ae39b-7812-404c-8273-8388d016dd09,uuid:1d7ae39b-7812-404c-8273-8388d016dd09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-30T08:36:00Z
031101088800715056,1,No,Yes,Female,53,,Head,,,,,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-30T08:36:00Z
031101088800715056,2,No,Yes,Female,24,,Son/Daughter,,,,,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-30T08:36:00Z
031101088800715056,3,No,Yes,Male,20,,Son/Daughter,,,,,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-30T08:36:00Z
031101088800715056,4,No,Yes,Male,18,,Son/Daughter,,,,,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9,uuid:c639ee63-a378-49bd-a89b-82cf2a633bf9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-30T08:36:00Z
031105010500201006,1,No,Yes,Male,40,,Head,,,,,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-01T16:35:00Z
031105010500201006,2,No,Yes,Female,38,,Spouse,,,,,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-01T16:35:00Z
031105010500201006,3,No,Yes,Male,12,,Son/Daughter,,,,,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-10-01T16:35:00Z
031105010500201006,4,No,Yes,Male,5,,Son/Daughter,,,,,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f,uuid:684ce640-e4b3-42fc-b7e4-b0979884305f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-10-01T16:35:00Z
031105010500201022,1,No,Yes,Female,40,,Head,,,,,uuid:5c2b41cd-4144-491c-8083-73367f83a5c9,uuid:5c2b41cd-4144-491c-8083-73367f83a5c9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-02T17:36:00Z
031105010500201038,1,No,Yes,Female,75,,Head,,,,,uuid:224ddb90-cbaf-4013-921b-55619dd9060c,uuid:224ddb90-cbaf-4013-921b-55619dd9060c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-09T19:21:00Z
031105010500201054,1,No,Yes,Male,34,,Head,,,,,uuid:18398e04-91f1-4767-942e-60f7ffe7d240,uuid:18398e04-91f1-4767-942e-60f7ffe7d240/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-02T17:37:00Z
031105010500201070,1,No,Yes,Male,44,,Head,,,,,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-30T15:59:00Z
031105010500201070,2,No,Yes,Female,38,,Spouse,,,,,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-30T15:59:00Z
031105010500201070,3,No,Yes,Male,6,,Son/Daughter,,,,,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-30T15:59:00Z
031105010500201070,5,No,Yes,Female,25,,Son/Daughter,,,,,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6,uuid:8e7ac4d9-2426-4dfc-95ac-123d7e18b1f6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-30T15:59:00Z
031105010500201086,1,No,Yes,Male,32,,Head,,,,,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-06T16:33:00Z
031105010500201086,2,No,Yes,Female,27,,Spouse,,,,,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-06T16:33:00Z
031105010500201086,3,No,Yes,Female,15,,Other Relative,Cousin,,,,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f,uuid:e705b206-9d4f-4718-bf04-9540c8c7cb5f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-10-06T16:33:00Z
031105010500201102,1,No,Yes,Male,34,,Head,,,,,uuid:6d845311-54a2-4cdf-a619-24448658e072,uuid:6d845311-54a2-4cdf-a619-24448658e072/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-13T15:13:00Z
031105010500201102,2,No,Yes,Female,26,,Spouse,,,,,uuid:6d845311-54a2-4cdf-a619-24448658e072,uuid:6d845311-54a2-4cdf-a619-24448658e072/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-13T15:13:00Z
031105010500201102,3,No,Yes,Male,0,4,Son/Daughter,,,,,uuid:6d845311-54a2-4cdf-a619-24448658e072,uuid:6d845311-54a2-4cdf-a619-24448658e072/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-10-13T15:13:00Z
031105010500201118,1,No,Yes,Male,53,,Head,,,,,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-25T19:41:00Z
031105010500201118,2,No,Yes,Female,60,,Spouse,,,,,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-25T19:41:00Z
031105010500201118,3,No,Yes,Male,21,,Son/Daughter,,,,,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-25T19:41:00Z
031105010500201118,4,No,Yes,Female,17,,Son/Daughter,,,,,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce,uuid:1abb5fb9-485b-4dd5-ab7c-a32ae78ee5ce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-25T19:41:00Z
031105010500201134,1,No,Yes,Male,30,,Head,,,,,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-29T07:38:00Z
031105010500201134,2,No,Yes,Male,25,,Sister/Brother,,,,,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-29T07:38:00Z
031105010500201134,3,No,Yes,Male,23,,Sister/Brother,,,,,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-29T07:38:00Z
031105010500201134,4,No,Yes,Female,19,,Sister/Brother,,,,,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0,uuid:4dcec51f-9fd1-4d95-b1bd-19879eecc8a0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-29T07:38:00Z
031105010500201150,1,No,Yes,Female,45,,Head,,,,,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-26T15:24:00Z
031105010500201150,3,No,Yes,Female,14,,Other Relative,,,,,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-26T15:24:00Z
031105010500201150,4,No,Yes,Female,17,,Niece/Nephew,,,,,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218,uuid:897c8abc-07a5-4e0d-9133-a93aeb33c218/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-26T15:24:00Z
031105010500201166,1,No,Yes,Female,34,,Head,,,,,uuid:c253261e-3769-4a20-9d86-7f3c081c729d,uuid:c253261e-3769-4a20-9d86-7f3c081c729d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-23T11:45:00Z
031105010500201166,2,No,Yes,Male,7,,Son/Daughter,,,,,uuid:c253261e-3769-4a20-9d86-7f3c081c729d,uuid:c253261e-3769-4a20-9d86-7f3c081c729d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-23T11:45:00Z
031105010500201166,3,No,Yes,Male,46,,Niece/Nephew,,,,,uuid:c253261e-3769-4a20-9d86-7f3c081c729d,uuid:c253261e-3769-4a20-9d86-7f3c081c729d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-23T11:45:00Z
031105010500201166,4,No,Yes,Male,20,,Sister/Brother,,,,,uuid:c253261e-3769-4a20-9d86-7f3c081c729d,uuid:c253261e-3769-4a20-9d86-7f3c081c729d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-23T11:45:00Z
031105010500201166,5,No,Yes,Female,18,,Servant,,,,,uuid:c253261e-3769-4a20-9d86-7f3c081c729d,uuid:c253261e-3769-4a20-9d86-7f3c081c729d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-23T11:45:00Z
031105010500201214,1,No,Yes,Male,35,,Head,,,,,uuid:148c960e-9f67-452e-bbbe-93337d1700cd,uuid:148c960e-9f67-452e-bbbe-93337d1700cd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-25T12:27:00Z
031105010500201214,2,No,Yes,Male,18,,Sister/Brother,,,,,uuid:148c960e-9f67-452e-bbbe-93337d1700cd,uuid:148c960e-9f67-452e-bbbe-93337d1700cd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-25T12:27:00Z
031105010500201214,3,No,Yes,Female,15,,Other Relative,,,,,uuid:148c960e-9f67-452e-bbbe-93337d1700cd,uuid:148c960e-9f67-452e-bbbe-93337d1700cd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-25T12:27:00Z
031105010500201230,1,No,Yes,Male,32,,Head,,,,,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-23T18:21:00Z
031105010500201230,2,No,Yes,Female,28,,Spouse,,,,,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-23T18:21:00Z
031105010500201230,3,No,Yes,Male,2,9,Son/Daughter,,,,,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da,uuid:1acc1be3-f8fc-49f2-953f-1ceb6842d2da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-23T18:21:00Z
031201088800105008,1,No,Yes,Male,28,,Head,,,,,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-23T15:05:00Z
031201088800105008,2,No,Yes,Female,21,,Spouse,,,,,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-23T15:05:00Z
031201088800105008,3,No,Yes,Female,7,,Son/Daughter,,,,,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-23T15:05:00Z
031201088800105008,4,No,Yes,Female,5,,Son/Daughter,,,,,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-23T15:05:00Z
031201088800105008,5,No,Yes,Male,0,4,Son/Daughter,,,,,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88,uuid:07f42c64-01c0-45f4-8c86-7bdcf9d4ad88/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-23T15:05:00Z
031201088800502010,1,No,Yes,Male,33,,Head,,,,,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-01T11:32:00Z
031201088800502010,3,No,Yes,Male,1,10,Son/Daughter,,,,,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-01T11:32:00Z
031201088800502010,4,No,Yes,Female,0,3,Son/Daughter,,,,,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb,uuid:b5c0b45b-469d-4886-b919-cc3cc0da64fb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-10-01T11:32:00Z
031201088800502015,1,No,Yes,Female,40,,Head,,,,,uuid:8d48c0af-3cd6-4d25-874e-48d6e4f8a897,uuid:8d48c0af-3cd6-4d25-874e-48d6e4f8a897/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-03T08:07:00Z
031201088800502015,2,No,Yes,Male,13,,Son/Daughter,,,,,uuid:8d48c0af-3cd6-4d25-874e-48d6e4f8a897,uuid:8d48c0af-3cd6-4d25-874e-48d6e4f8a897/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-03T08:07:00Z
031201088800502020,1,No,Yes,Male,25,,Head,,,,,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-29T13:12:00Z
031201088800502020,2,No,Yes,Female,21,,Spouse,,,,,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-29T13:12:00Z
031201088800502020,3,No,Yes,Male,2,1,Son/Daughter,,,,,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f,uuid:078b319e-9b57-449f-9974-9c46bc42ee7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-29T13:12:00Z
031201088800502030,1,No,Yes,Female,40,,Head,,,,,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-24T11:46:00Z
031201088800502030,2,No,Yes,Male,22,,Son/Daughter,,,,,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-24T11:46:00Z
031201088800502030,3,No,Yes,Female,17,,Son/Daughter,,,,,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-24T11:46:00Z
031201088800502030,4,No,Yes,Female,16,,Son/Daughter,,,,,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-24T11:46:00Z
031201088800502030,5,No,Yes,Male,14,,Son/Daughter,,,,,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c,uuid:cce9fef1-eb47-4c8b-a1e0-2357c1a8185c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-24T11:46:00Z
031201088800502041,1,No,Yes,Male,45,,Head,,,,,uuid:fdc3200e-7b3a-4fb7-97dd-684b293d4454,uuid:fdc3200e-7b3a-4fb7-97dd-684b293d4454/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-10-02T13:31:00Z
031201088800502041,2,No,Yes,Female,32,,Spouse,,,,,uuid:fdc3200e-7b3a-4fb7-97dd-684b293d4454,uuid:fdc3200e-7b3a-4fb7-97dd-684b293d4454/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-10-02T13:31:00Z
