holder_id,household_id,parcel_id,field_id,crop_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s4q01a,s4q01b,sccq01,sccq02a,sccq02b,sccq03,sccq04,sccq05
01020808880200703401,010208088802007034,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,34,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01020808880200703401,010208088802007034,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,34,1,3. Both livestock and crop production,bokolo,2. MAIZE,1. YES,1,2,2.5,2.3,00712
01020808880200703401,010208088802007034,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,34,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200704701,010208088802007047,1,2,2,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,47,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. YES,23,2,2.4,2.39,00707
01020808880200704701,010208088802007047,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,47,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01020808880200704701,010208088802007047,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,47,1,3. Both livestock and crop production,tef,7. TEFF,2. NO,,,,,
01020808880200704701,010208088802007047,1,5,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,47,1,3. Both livestock and crop production,key adengare,19. RED KIDENY BEANS,1. YES,9,2,1.01,1,
01020808880200705901,010208088802007059,1,2,2,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. YES,3,3,2.33,2.32,00709
01020808880200705901,010208088802007059,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. YES,28,1,3.2,3.18,00702
01020808880200705901,010208088802007059,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,shilkuit,6. SORGHUM,2. NO,,,,,
01020808880200705901,010208088802007059,1,5,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,key tef,7. TEFF,2. NO,,,,,
01020808880200705901,010208088802007059,2,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,tef,7. TEFF,1. YES,5,2,0.88,0.88,
01020808880200705901,010208088802007059,3,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,telba,23. LINESEED,1. YES,2,2,0.55,0.55,
01020808880200705901,010208088802007059,3,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,nug,25. NUEG,1. YES,28,1,0.56,0.56,
01020808880200705901,010208088802007059,4,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,mshla,6. SORGHUM,2. NO,,,,,
01020808880200705901,010208088802007059,5,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,59,1,3. Both livestock and crop production,dengare,19. RED KIDENY BEANS,1. YES,26,1,1.44,1.43,
01020808880200707101,010208088802007071,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. NO,,,,,
01020808880200707101,010208088802007071,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200707101,010208088802007071,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. YES,26,1,0.5,0.5,
01020808880200707101,010208088802007071,1,5,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,misir,14. LENTILS,1. YES,28,1,0.57,0.57,
01020808880200707101,010208088802007071,1,6,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200707101,010208088802007071,1,7,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,71,1,3. Both livestock and crop production,quancho,6. SORGHUM,2. NO,,,,,
01020808880200708401,010208088802007084,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,84,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. NO,,,,,
01020808880200708401,010208088802007084,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,84,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01020808880200708401,010208088802007084,2,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,84,1,3. Both livestock and crop production,key adengare,19. RED KIDENY BEANS,1. YES,28,1,1.03,1.02,
01020808880200708401,010208088802007084,3,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,84,1,3. Both livestock and crop production,tef,7. TEFF,2. NO,,,,,
01020808880200709601,010208088802007096,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. YES,22,2,3.5,3.4,00705
01020808880200709601,010208088802007096,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200709601,010208088802007096,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. NO,,,,,
01020808880200709601,010208088802007096,1,5,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. YES,22,3,1.9,1.9,00710
01020808880200709601,010208088802007096,1,6,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,berbere,38. RED PEPPER,,,,,,
01020808880200709601,010208088802007096,2,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,key adengare,19. RED KIDENY BEANS,1. YES,28,1,1.25,1.24,
01020808880200709601,010208088802007096,3,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,tef,7. TEFF,1. YES,5,2,1.04,1.04,
01020808880200709601,010208088802007096,4,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200709601,010208088802007096,5,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,telba,23. LINESEED,1. YES,4,2,0.45,0.45,
01020808880200709601,010208088802007096,5,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,key adengare,19. RED KIDENY BEANS,1. YES,5,2,0.78,0.78,
01020808880200709601,010208088802007096,5,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,tef,7. TEFF,2. NO,,,,,
01020808880200709601,010208088802007096,6,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200709601,010208088802007096,7,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,96,1,3. Both livestock and crop production,selit,27. SESAME,1. YES,26,2,0.62,0.61,
01020808880200710901,010208088802007109,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. YES,20,2,1.9,1.89,00721
01020808880200710901,010208088802007109,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. NO,,,,,
01020808880200710901,010208088802007109,1,4,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200710901,010208088802007109,1,5,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,1. YES,28,2,0.61,0.6,
01020808880200710901,010208088802007109,2,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,tef,7. TEFF,2. NO,,,,,
01020808880200710901,010208088802007109,3,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,telba,23. LINESEED,1. YES,26,2,0.45,0.45,
01020808880200710901,010208088802007109,4,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200710901,010208088802007109,4,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,selit,27. SESAME,1. YES,11,2,1.2,1.2,
01020808880200710901,010208088802007109,5,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01020808880200710901,010208088802007109,5,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,key adengare,19. RED KIDENY BEANS,1. YES,28,2,1.3,1.3,
01020808880200710901,010208088802007109,6,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,109,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. YES,26,2,2.8,2.79,00708
01020808880200712301,010208088802007123,1,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. NO,,,,,
01020808880200712301,010208088802007123,1,3,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,mashla,6. SORGHUM,1. YES,4,3,2.36,2.35,00706
01020808880200712301,010208088802007123,2,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,nug,25. NUEG,1. YES,5,2,0.51,0.51,
01020808880200712301,010208088802007123,2,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,tef,7. TEFF,2. NO,,,,,
01020808880200712301,010208088802007123,3,1,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01020808880200712301,010208088802007123,3,2,1,010208088802007,1. RURAL,2649.639504132232,1. TIGRAY,02,08,8,88,020,07,123,1,3. Both livestock and crop production,mashila,6. SORGHUM,2. NO,,,,,
01021008880150700801,010210088801507008,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,8,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01021008880150700801,010210088801507008,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,8,1,3. Both livestock and crop production,Tef,7. TEFF,1. YES,11,1,3.5,3,
01021008880150700801,010210088801507008,2,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,8,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150702001,010210088801507020,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,20,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. YES,14,1,3,2.85,00375
01021008880150702001,010210088801507020,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,20,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150702001,010210088801507020,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,20,1,3. Both livestock and crop production,Tef,7. TEFF,1. YES,14,1,3.85,3.42,
01021008880150702001,010210088801507020,2,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,20,1,3. Both livestock and crop production,Mashla,6. SORGHUM,1. YES,10,3,2.85,2.71,00358
01021008880150703201,010210088801507032,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,32,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. YES,18,1,3.87,3.19,00374
01021008880150703201,010210088801507032,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,32,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150703201,010210088801507032,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,32,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150703201,010210088801507032,2,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,32,1,3. Both livestock and crop production,Tef,7. TEFF,1. YES,23,1,4.02,3.56,
01021008880150704401,010210088801507044,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,44,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. YES,24,2,3.6,3.07,00351
01021008880150704401,010210088801507044,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,44,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150704401,010210088801507044,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,44,1,3. Both livestock and crop production,Tef,7. TEFF,1. YES,3,1,4,3.58,
01021008880150704401,010210088801507044,3,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,44,1,3. Both livestock and crop production,Tef,7. TEFF,1. YES,3,1,4.19,3.86,
01021008880150705601,010210088801507056,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,56,1,3. Both livestock and crop production,Bokol,2. MAIZE,1. YES,20,1,3.86,3.71,00356
01021008880150705601,010210088801507056,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,56,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01021008880150705601,010210088801507056,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,56,1,3. Both livestock and crop production,Mashlal,6. SORGHUM,2. NO,,,,,
01021008880150706801,010210088801507068,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,68,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. YES,22,1,3.89,3.45,00365
01021008880150706801,010210088801507068,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,68,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150706801,010210088801507068,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,68,1,3. Both livestock and crop production,Tef,7. TEFF,2. NO,,,,,
01021008880150706801,010210088801507068,2,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,68,1,3. Both livestock and crop production,Mashla,6. SORGHUM,1. YES,12,3,3.5,3.12,00360
01021008880150706801,010210088801507068,3,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,68,1,3. Both livestock and crop production,Tef,7. TEFF,2. NO,,,,,
01021008880150708001,010210088801507080,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,80,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. NO,,,,,
01021008880150708001,010210088801507080,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,80,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150708001,010210088801507080,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,80,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150708001,010210088801507080,3,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,80,1,3. Both livestock and crop production,Tef,7. TEFF,2. NO,,,,,
01021008880150709201,010210088801507092,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,92,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. NO,,,,,
01021008880150709201,010210088801507092,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,92,1,3. Both livestock and crop production,mashla,6. SORGHUM,2. NO,,,,,
01021008880150709201,010210088801507092,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,92,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150710401,010210088801507104,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,104,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. NO,,,,,
01021008880150710401,010210088801507104,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,104,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150710401,010210088801507104,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,104,1,3. Both livestock and crop production,Tef,7. TEFF,2. NO,,,,,
01021008880150710401,010210088801507104,3,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,104,1,3. Both livestock and crop production,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150711601,010210088801507116,1,2,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,116,1,1. crop production only,Bokolo,2. MAIZE,2. NO,,,,,
01021008880150711601,010210088801507116,1,3,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,116,1,1. crop production only,Mashla,6. SORGHUM,2. NO,,,,,
01021008880150711601,010210088801507116,2,1,1,010210088801507,1. RURAL,2482.531727078891,1. TIGRAY,02,10,8,88,015,07,116,1,1. crop production only,Tef,7. TEFF,2. NO,,,,,
01030208880060300801,010302088800603008,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,8,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060301601,010302088800603016,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,16,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060302401,010302088800603024,1,2,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,24,1,3. Both livestock and crop production,beles,115. OTHER FRUITS,,,,,,
01030208880060302401,010302088800603024,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,24,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060303201,010302088800603032,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,32,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060304001,010302088800603040,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,40,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060304001,010302088800603040,1,5,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,40,1,3. Both livestock and crop production,snde,8. WHEAT,2. NO,,,,,
01030208880060304801,010302088800603048,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,48,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060304801,010302088800603048,1,5,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,48,1,3. Both livestock and crop production,ater,15. FIELD PEAS,2. NO,,,,,
01030208880060304801,010302088800603048,1,6,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,48,1,3. Both livestock and crop production,snde,8. WHEAT,2. NO,,,,,
01030208880060305601,010302088800603056,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,56,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060307201,010302088800603072,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,72,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030208880060308001,010302088800603080,1,4,1,010302088800603,1. RURAL,1854.287912087912,1. TIGRAY,03,02,8,88,006,03,80,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030308880200500901,010303088802005009,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,9,1,3. Both livestock and crop production,sinde,8. WHEAT,1. YES,10,3,2.8,2.55,
01030308880200500901,010303088802005009,1,3,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,9,1,3. Both livestock and crop production,gebs,1. BARLEY,1. YES,2,3,2.75,2.5,00756
01030308880200500901,010303088802005009,1,4,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,9,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030308880200500901,010303088802005009,1,5,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,9,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. YES,15,3,3.8,3.4,
01030308880200502401,010303088802005024,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,24,1,1. crop production only,sinde,8. WHEAT,1. YES,17,3,3.9,3.6,
01030308880200502401,010303088802005024,1,6,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,24,1,1. crop production only,beles,115. OTHER FRUITS,,,,,,
01030308880200504101,010303088802005041,2,1,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,41,1,1. crop production only,gebs,1. BARLEY,2. NO,,,,,
01030308880200507201,010303088802005072,1,3,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,72,1,3. Both livestock and crop production,beles,115. OTHER FRUITS,,,,,,
01030308880200508601,010303088802005086,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,86,1,1. crop production only,gebs,1. BARLEY,2. NO,,,,,
01030308880200510001,010303088802005100,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,gebs,1. BARLEY,1. YES,28,2,3.3,3,00760
01030308880200510001,010303088802005100,1,3,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,sinde,8. WHEAT,1. YES,4,3,3.7,3.4,
01030308880200510001,010303088802005100,1,4,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. YES,11,2,4,3.6,00763
01030308880200510001,010303088802005100,1,5,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. YES,22,3,5.3,4.9,
01030308880200510001,010303088802005100,1,6,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,misr,14. LENTILS,1. YES,25,2,1.3,1.1,
01030308880200510001,010303088802005100,1,8,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,beles,115. OTHER FRUITS,,,,,,
01030308880200510001,010303088802005100,2,1,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030308880200510001,010303088802005100,2,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,sinde,8. WHEAT,2. NO,,,,,
01030308880200510001,010303088802005100,3,1,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,100,1,3. Both livestock and crop production,gebs,1. BARLEY,1. YES,28,2,3.1,2.85,00770
01030308880200511401,010303088802005114,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
01030308880200511401,010303088802005114,1,3,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,sinde,8. WHEAT,2. NO,,,,,
01030308880200511401,010303088802005114,1,4,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,gebs,1. BARLEY,1. YES,17,3,2.9,2.7,00759
01030308880200511401,010303088802005114,1,5,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,bokolo,2. MAIZE,1. YES,6,2,3.8,3.4,00768
01030308880200511401,010303088802005114,1,6,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,teff,7. TEFF,1. YES,22,2,1.6,1.35,
01030308880200511401,010303088802005114,1,8,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,114,1,3. Both livestock and crop production,beles,115. OTHER FRUITS,,,,,,
01030308880200512801,010303088802005128,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,128,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. YES,10,2,3.9,3.55,00753
01030308880200514201,010303088802005142,1,2,1,010303088802005,1. RURAL,2088.230049833887,1. TIGRAY,03,03,8,88,020,05,142,1,3. Both livestock and crop production,gebs,1. BARLEY,2. NO,,,,,
